Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
7.048e-01,0.5,0
7.056e-01,0.5,0
7.064e-01,0.5,0
7.072e-01,0.52,0.02
7.080e-01,0.52,0.02
7.088e-01,0.56,0.02
7.096e-01,0.56,0
7.104e-01,0.56,0
7.112e-01,0.58,0.02
7.120e-01,0.6,0
7.128e-01,0.58,0
7.136e-01,0.62,0
7.144e-01,0.62,0.02
7.152e-01,0.64,0.02
7.160e-01,0.66,0.02
7.168e-01,0.66,0
7.176e-01,0.66,0.02
7.184e-01,0.68,0
7.192e-01,0.68,0
7.200e-01,0.7,0
7.208e-01,0.72,0
7.216e-01,0.74,0.02
7.224e-01,0.74,0
7.232e-01,0.76,0
7.240e-01,0.74,0
7.248e-01,0.78,0
7.256e-01,0.78,0
7.264e-01,0.78,0
7.272e-01,0.8,0
7.280e-01,0.8,0
7.288e-01,0.82,0
7.296e-01,0.84,0
7.304e-01,0.84,0
7.312e-01,0.86,0.02
7.320e-01,0.86,0
7.328e-01,0.88,0.02
7.336e-01,0.88,0
7.344e-01,0.88,0
7.352e-01,0.9,0
7.360e-01,0.92,0.02
7.368e-01,0.94,0
7.376e-01,0.94,0.02
7.384e-01,0.94,0
7.392e-01,0.96,0
7.400e-01,0.96,0
7.408e-01,0.98,0
7.416e-01,0.98,0
7.424e-01,1,0
7.432e-01,1,0
7.440e-01,1.04,0.02
7.448e-01,1.02,0
7.456e-01,1.06,0.02
7.464e-01,1.04,0
7.472e-01,1.08,0
7.480e-01,1.06,0
7.488e-01,1.08,0.02
7.496e-01,1.08,0
7.504e-01,1.1,0
7.512e-01,1.1,0
7.520e-01,1.12,0
7.528e-01,1.14,0
7.536e-01,1.14,0
7.544e-01,1.16,0
7.552e-01,1.16,0
7.560e-01,1.18,0
7.568e-01,1.18,0.02
7.576e-01,1.2,0
7.584e-01,1.2,0.02
7.592e-01,1.2,0.02
7.600e-01,1.22,0.02
7.608e-01,1.22,0.02
7.616e-01,1.24,0.02
7.624e-01,1.24,0
7.632e-01,1.26,0
7.640e-01,1.26,0.02
7.648e-01,1.28,0
7.656e-01,1.28,0
7.664e-01,1.3,0
7.672e-01,1.3,0.02
7.680e-01,1.32,0
7.688e-01,1.32,0.02
7.696e-01,1.34,0.02
7.704e-01,1.36,0
7.712e-01,1.36,0
7.720e-01,1.36,0
7.728e-01,1.38,0
7.736e-01,1.4,0
7.744e-01,1.4,0
7.752e-01,1.4,0
7.760e-01,1.42,0
7.768e-01,1.42,0
7.776e-01,1.44,0.02
7.784e-01,1.44,0.02
7.792e-01,1.46,0
7.800e-01,1.46,0.02
7.808e-01,1.46,0
7.816e-01,1.48,0.02
7.824e-01,1.48,0
7.832e-01,1.5,0
7.840e-01,1.5,0
7.848e-01,1.52,0.02
7.856e-01,1.52,0
7.864e-01,1.54,0.02
7.872e-01,1.54,0
7.880e-01,1.56,0
7.888e-01,1.56,0
7.896e-01,1.56,0
7.904e-01,1.56,0
7.912e-01,1.58,0
7.920e-01,1.58,0
7.928e-01,1.6,0
7.936e-01,1.6,0
7.944e-01,1.62,0
7.952e-01,1.62,0
7.960e-01,1.64,0
7.968e-01,1.64,0
7.976e-01,-2.26,0.02
7.984e-01,-2.26,0
7.992e-01,-2.26,0

